matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
126600,58036,3843,2115,932,0,0.3143265668666999,0.011454970861587123,189411,0.974790270892398
