mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
34661,64324,27054,5650,2439,0,0.3501641662878214,0.05707935545789766,128478,0.7704431887171345
