invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
5378,9989,15966,1612,12565,0,0.44039816340121274,0.05649994742560723,43898,0.6499384937810379
