invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57919,22379,115115,42473,8097,0,0.26951925273497984,0.05138081579815722,237886,0.6624517626089808
