invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
27971,37394,40612,22501,3571,0,0.35651925910668164,0.05658105303186348,128478,0.4912358536091782
