matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
563,169,18,68,1,0,0.23087431693989072,0.02459016393442623,801,0.9138576779026217
