missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
32995,95435,17,31,5,0,0.3541666666666667,0.10416666666666667,128478,0.00037360481950217156
