missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14945,82384,3548,11398,873,0,0.2373879298809046,0.05841027699718988,112275,0.13311957247828993
