matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
607,161,4,16,28,0,0.20963541666666666,0.020833333333333332,800,0.96
