mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1517,3702,116,193,30,0,0.29066871048093507,0.022226480168614678,5442,0.9590224182285925
