missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
41038,1769,16856,52612,3927,0,0.2426440951229343,0.05652962515114873,112275,0.6187307949231797
