matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
569,177,7,23,48,0,0.23726541554959785,0.030831099195710455,801,0.9313358302122348
