missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
8286,10252,12317,1252,13042,0,0.4542514067969338,0.05547432318667198,43897,0.5141353623254437
