missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30011,145286,55279,8943,7309,0,0.2756163837160023,0.04458903597337521,237885,0.8431174727284192
