matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
129914,58602,812,1658,83,0,0.3108595556875809,0.008795009442169365,189411,0.9952748256437061
