missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
65173,171737,674,302,55,0,0.3094262295081967,0.05635245901639344,237886,0.004102805545513397
