invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19642,15704,4766,3785,519,0,0.4426382879195416,0.06069465559583674,43897,0.19479691095063445
