missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14834,28678,212,173,17,0,0.44935064935064933,0.04415584415584416,43897,0.008770531015786957
