missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
73,539,180,17,9,0,0.25034770514603616,0.02364394993045897,801,0.8976279650436954
