matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
66893,4312,17987,5660,21735,0,0.21191093308199813,0.05080113100848256,112275,0.7560008906702294
