matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
66065,4796,21171,5807,19232,0,0.2426865055710945,0.054977302948324085,112275,0.7769850812736584
