matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
131479,57258,1725,602,72,0,0.3033745370542077,0.00913970233711461,189411,0.9964416005406233
