matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
4769,510,3682,16800,22005,0,0.4356880842503846,0.06034788782392616,47256,0.17883443372270189
