mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14350,17814,1845,10402,1331,0,0.4461509762467355,0.05736226837458028,43897,0.7327152197188874
