missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30268,97822,236,152,23,0,0.3917525773195876,0.059278350515463915,128478,0.0030199722909758867
