mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14666,18637,8242,1742,2353,0,0.44038074647929615,0.05230759991592349,43898,0.7586450407763452
