invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1906,73,2279,1183,74,0,0.3417099942229925,0.021374927787406125,5441,0.6362800955706671
