missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
25598,63546,19714,4584,3417,0,0.23677636319961567,0.05505644967571463,112275,0.7415720329547985
