matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3350,1844,126,13,235,0,0.35502502887947635,0.02425876010781671,5442,0.9544285189268651
