matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
10206,681,3316,14484,84269,0,0.24522999556278657,0.05036237243011389,112275,0.12043642841238032
