matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
144382,55377,8522,10358,29605,0,0.2772190489539896,0.05185248224110053,237886,0.8397257509899699
