missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
10574,21504,6190,8988,887,0,0.407827118197391,0.05843984714718672,47256,0.3211867276113086
