mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
56211,149326,10771,9923,21578,0,0.27348360635797936,0.0482784121593679,237886,0.8640146961149459
