mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
58181,130368,1795,762,100,0,0.3085723074638423,0.009520071705498305,189411,0.9954490499495805
