mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
51371,136281,9702,41203,9031,0,0.27375674120179905,0.05170208684160041,237886,0.7888316252322541
