mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
4538,5910,575,20740,12709,0,0.4343415007656968,0.055034456355283305,43897,0.23801170922842108
