mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21801,77904,5004,4141,8429,0,0.218655032345419,0.050188054761546565,112275,0.8880427521710087
