matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
47645,14957,47978,3570,1695,0,0.23892207916679978,0.05702693204689946,112275,0.5575773769761746
