matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
2832,1536,1032,137,41,0,0.3516483516483517,0.031364468864468864,5441,0.8027936041168903
