invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
114360,29,51452,23570,645,0,0.3141745088107488,0.008597478073098557,189411,0.39608048107026517
