missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
2223,1762,814,77,642,0,0.3159937888198758,0.029891304347826088,5441,0.47344238191508914
