invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
33212,13973,28,2,42,0,0.6,0.02857142857142857,47255,0.001481324727542059
