invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
26065,6872,4875,6085,570,0,0.4447992700729927,0.05200729927007299,43897,0.24967537644941568
