matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
7515,6152,14382,796,15848,0,0.4501353625521329,0.05824248189068559,43897,0.31134246076041644
