matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
69276,21097,5037,19612,2290,0,0.23344361700950506,0.05573567326524515,112275,0.8049254063682921
