missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14617,27812,845,624,64,0,0.4247787610619469,0.043567052416609936,43898,0.03346393913162331
