matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
2520,1268,716,96,937,0,0.3347412882787751,0.025343189017951427,5441,0.6961955522881823
