missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
42677,22353,21953,41495,3741,0,0.34599987391249526,0.0589616693985626,128478,0.4938433039119538
