matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
60410,23631,4761,93968,59877,0,0.2811841839102343,0.05665092038409824,237886,0.35328266480583137
