matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3470,1379,153,494,98,0,0.2843885337182924,0.03155289750464013,5441,0.8911964712369049
