matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19142,14131,1772,1476,9148,0,0.4246987046554263,0.05325639407327262,43897,0.7579789051643621
