missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
24830,79531,8219,15898,1378,0,0.34079694821080564,0.05713811833976033,128478,0.18771307149862232
