matches,missing_hit,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
69197,16909,23168,5134,3002,0,0.25083094245655824,0.05558382504195312,112276,0.8226602301471374
