invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
104709,7541,11,14,1,0,0.44,0.04,112275,0.00022266755733689602
