invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
37,117,487,160,16,0,0.2472952086553323,0.02472952086553323,801,0.8077403245942572
