matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
615,165,21,18,0,0,0.21153846153846154,0.023076923076923078,801,0.9737827715355806
