matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
29670,15736,2609,60484,22588,0,0.3465621283530811,0.057459366603532576,128478,0.3534145923815751
