matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
78963,23090,3248,5115,6974,0,0.22625498515477252,0.05012101555074324,112275,0.9089556891560899
