invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
34558,9249,48,7,43,0,0.4725274725274725,0.07692307692307693,43898,0.0020729873798350723
