invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
205402,32243,63,178,15,0,0.26141078838174275,0.06224066390041494,237886,0.0010130903037589433
