mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1645,3165,145,582,49,0,0.341995841995842,0.030145530145530147,5441,0.884028671200147
