invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30735,10526,1085,1551,155,0,0.41160849772382396,0.05880121396054628,43897,0.06004966170808939
