mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
15071,19990,6882,1887,1955,0,0.4298508314081173,0.05382048429879353,43898,0.7986924233450271
