invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21222,12848,18446,59759,3964,0,0.23586727191356052,0.05068729620868231,112275,0.6965486528612781
